"","1","2","3","4","5","6","7","8","9","10"
"2583",0.0961538461538462,0.0961538461538462,0.0961538461538462,0.0961538461538462,0.0961538461538462,0.0961538461538462,0.0961538461538462,0.115384615384615,0.115384615384615,0.0961538461538462
"5675",0.0961538461538462,0.115384615384615,0.0961538461538462,0.115384615384615,0.0961538461538462,0.0961538461538462,0.0961538461538462,0.0961538461538462,0.0961538461538462,0.0961538461538462
"5168",0.0833333333333333,0.0694444444444444,0.0833333333333333,0.152777777777778,0.0972222222222222,0.125,0.0972222222222222,0.0972222222222222,0.125,0.0694444444444444
"13694",0.0980392156862745,0.0980392156862745,0.0980392156862745,0.0980392156862745,0.0980392156862745,0.0980392156862745,0.117647058823529,0.0980392156862745,0.0980392156862745,0.0980392156862745
"2867",0.0862068965517241,0.0862068965517241,0.120689655172414,0.0862068965517241,0.0862068965517241,0.0862068965517241,0.103448275862069,0.103448275862069,0.103448275862069,0.137931034482759
"12461",0.078125,0.109375,0.09375,0.140625,0.109375,0.078125,0.09375,0.109375,0.078125,0.109375
"9262",0.0961538461538462,0.0961538461538462,0.115384615384615,0.0961538461538462,0.0961538461538462,0.0961538461538462,0.0961538461538462,0.0961538461538462,0.115384615384615,0.0961538461538462
"10442",0.105263157894737,0.105263157894737,0.12280701754386,0.087719298245614,0.12280701754386,0.087719298245614,0.087719298245614,0.087719298245614,0.105263157894737,0.087719298245614
"3509",0.0943396226415094,0.0943396226415094,0.0943396226415094,0.0943396226415094,0.0943396226415094,0.0943396226415094,0.113207547169811,0.132075471698113,0.0943396226415094,0.0943396226415094
"3901",0.0961538461538462,0.0961538461538462,0.0961538461538462,0.0961538461538462,0.134615384615385,0.0961538461538462,0.0961538461538462,0.0961538461538462,0.0961538461538462,0.0961538461538462
"11307",0.0925925925925926,0.0925925925925926,0.0925925925925926,0.111111111111111,0.111111111111111,0.0925925925925926,0.111111111111111,0.0925925925925926,0.111111111111111,0.0925925925925926
"6107",0.0819672131147541,0.0983606557377049,0.0819672131147541,0.0819672131147541,0.114754098360656,0.114754098360656,0.0983606557377049,0.147540983606557,0.0819672131147541,0.0983606557377049
"2596",0.109090909090909,0.0909090909090909,0.127272727272727,0.0909090909090909,0.0909090909090909,0.109090909090909,0.0909090909090909,0.0909090909090909,0.109090909090909,0.0909090909090909
"11969",0.1,0.0833333333333333,0.1,0.116666666666667,0.0833333333333333,0.0833333333333333,0.116666666666667,0.1,0.133333333333333,0.0833333333333333
"2282",0.103448275862069,0.0862068965517241,0.137931034482759,0.0862068965517241,0.0862068965517241,0.0862068965517241,0.137931034482759,0.0862068965517241,0.0862068965517241,0.103448275862069
"1848",0.0967741935483871,0.0806451612903226,0.145161290322581,0.0967741935483871,0.129032258064516,0.0806451612903226,0.0806451612903226,0.0806451612903226,0.112903225806452,0.0967741935483871
"1087",0.0833333333333333,0.116666666666667,0.1,0.133333333333333,0.0833333333333333,0.0833333333333333,0.1,0.0833333333333333,0.133333333333333,0.0833333333333333
"10333",0.103448275862069,0.0862068965517241,0.0862068965517241,0.137931034482759,0.0862068965517241,0.103448275862069,0.137931034482759,0.0862068965517241,0.0862068965517241,0.0862068965517241
"6217",0.0961538461538462,0.0961538461538462,0.115384615384615,0.0961538461538462,0.115384615384615,0.0961538461538462,0.0961538461538462,0.0961538461538462,0.0961538461538462,0.0961538461538462
"3275",0.12280701754386,0.12280701754386,0.087719298245614,0.087719298245614,0.105263157894737,0.105263157894737,0.087719298245614,0.087719298245614,0.105263157894737,0.087719298245614
"13753",0.0961538461538462,0.0961538461538462,0.0961538461538462,0.0961538461538462,0.0961538461538462,0.134615384615385,0.0961538461538462,0.0961538461538462,0.0961538461538462,0.0961538461538462
"11300",0.0943396226415094,0.132075471698113,0.0943396226415094,0.0943396226415094,0.113207547169811,0.0943396226415094,0.0943396226415094,0.0943396226415094,0.0943396226415094,0.0943396226415094
"3808",0.155172413793103,0.0862068965517241,0.0862068965517241,0.0862068965517241,0.0862068965517241,0.0862068965517241,0.155172413793103,0.0862068965517241,0.0862068965517241,0.0862068965517241
"9987",0.087719298245614,0.087719298245614,0.087719298245614,0.157894736842105,0.087719298245614,0.087719298245614,0.105263157894737,0.105263157894737,0.105263157894737,0.087719298245614
"606",0.105263157894737,0.105263157894737,0.0789473684210526,0.0789473684210526,0.0921052631578947,0.0789473684210526,0.118421052631579,0.0921052631578947,0.105263157894737,0.144736842105263
