"","Bluetooth connectivity","Worth the Money","Bad Performance","Excellent Performance","Good Performance","Ergonomics","Product Durability","Clarity","Bass Quality","Regret Purchase","After-sales Service","Brands","Battery"
"389",0.061050061050061,0.108669108669109,0.108669108669109,0.0769230769230769,0.061050061050061,0.061050061050061,0.061050061050061,0.061050061050061,0.061050061050061,0.0927960927960928,0.108669108669109,0.0769230769230769,0.061050061050061
"11034",0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0897435897435898,0.0712250712250712,0.0712250712250712,0.108262108262108,0.0897435897435898,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0712250712250712
"185",0.0557413600891862,0.084726867335563,0.0702341137123746,0.0557413600891862,0.0702341137123746,0.11371237458194,0.11371237458194,0.0992196209587514,0.084726867335563,0.0557413600891862,0.0702341137123746,0.0702341137123746,0.0557413600891862
"981",0.118037135278515,0.10079575596817,0.0663129973474801,0.0663129973474801,0.0835543766578249,0.0663129973474801,0.0835543766578249,0.0663129973474801,0.0663129973474801,0.0663129973474801,0.0835543766578249,0.0663129973474801,0.0663129973474801
"1402",0.0794451450189155,0.0630517023959647,0.0630517023959647,0.128625472887768,0.0630517023959647,0.0958385876418663,0.112232030264817,0.0630517023959647,0.0630517023959647,0.0630517023959647,0.0630517023959647,0.0794451450189155,0.0630517023959647
"7961",0.0781637717121588,0.0620347394540943,0.0620347394540943,0.0942928039702233,0.0781637717121588,0.0781637717121588,0.0942928039702233,0.0781637717121588,0.0620347394540943,0.0620347394540943,0.0620347394540943,0.110421836228288,0.0781637717121588
"3646",0.0850202429149798,0.0674763832658569,0.0674763832658569,0.0850202429149798,0.0674763832658569,0.0674763832658569,0.0674763832658569,0.102564102564103,0.0674763832658569,0.0674763832658569,0.102564102564103,0.0674763832658569,0.0850202429149798
"1075",0.0630517023959647,0.0630517023959647,0.0794451450189155,0.0630517023959647,0.0794451450189155,0.112232030264817,0.0630517023959647,0.0630517023959647,0.0630517023959647,0.0630517023959647,0.0958385876418663,0.0794451450189155,0.112232030264817
"2299",0.0865384615384616,0.0865384615384616,0.0686813186813187,0.0865384615384616,0.0865384615384616,0.0686813186813187,0.0686813186813187,0.0686813186813187,0.0686813186813187,0.0865384615384616,0.0686813186813187,0.0865384615384616,0.0686813186813187
"1677",0.0630517023959647,0.0630517023959647,0.0630517023959647,0.0958385876418663,0.112232030264817,0.0630517023959647,0.0794451450189155,0.0630517023959647,0.0794451450189155,0.0958385876418663,0.0630517023959647,0.0630517023959647,0.0958385876418663
"6607",0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0950226244343891,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342
"10162",0.0699300699300699,0.0881118881118881,0.0699300699300699,0.0699300699300699,0.0699300699300699,0.0881118881118881,0.0699300699300699,0.0699300699300699,0.0881118881118881,0.0699300699300699,0.0881118881118881,0.0881118881118881,0.0699300699300699
"2781",0.0865384615384616,0.0686813186813187,0.0686813186813187,0.0686813186813187,0.0865384615384616,0.0686813186813187,0.0865384615384616,0.0686813186813187,0.0686813186813187,0.0865384615384616,0.0686813186813187,0.0686813186813187,0.104395604395604
"1734",0.0781637717121588,0.0781637717121588,0.0781637717121588,0.0781637717121588,0.0781637717121588,0.0781637717121588,0.0781637717121588,0.0781637717121588,0.0781637717121588,0.0620347394540943,0.0942928039702233,0.0620347394540943,0.0781637717121588
"3030",0.0663129973474801,0.0835543766578249,0.10079575596817,0.0663129973474801,0.0835543766578249,0.0663129973474801,0.0835543766578249,0.0663129973474801,0.0663129973474801,0.0663129973474801,0.10079575596817,0.0663129973474801,0.0835543766578249
"8037",0.0582750582750583,0.0582750582750583,0.0582750582750583,0.103729603729604,0.0582750582750583,0.0582750582750583,0.134032634032634,0.0885780885780886,0.103729603729604,0.0582750582750583,0.0734265734265734,0.0582750582750583,0.0885780885780886
"7449",0.0769230769230769,0.0769230769230769,0.061050061050061,0.108669108669109,0.0927960927960928,0.0927960927960928,0.061050061050061,0.0927960927960928,0.0769230769230769,0.061050061050061,0.061050061050061,0.0769230769230769,0.061050061050061
"8534",0.120710059171598,0.0745562130177515,0.0591715976331361,0.0591715976331361,0.0591715976331361,0.0899408284023669,0.0745562130177515,0.0745562130177515,0.0745562130177515,0.0899408284023669,0.0899408284023669,0.0745562130177515,0.0591715976331361
"7719",0.0807692307692308,0.0974358974358975,0.0641025641025641,0.0974358974358975,0.0974358974358975,0.0974358974358975,0.0641025641025641,0.0641025641025641,0.0641025641025641,0.0641025641025641,0.0641025641025641,0.0807692307692308,0.0641025641025641
"12591",0.0620347394540943,0.0620347394540943,0.110421836228288,0.0942928039702233,0.0620347394540943,0.0620347394540943,0.0942928039702233,0.0781637717121588,0.110421836228288,0.0781637717121588,0.0620347394540943,0.0620347394540943,0.0620347394540943
"1838",0.0885780885780886,0.0582750582750583,0.0885780885780886,0.0885780885780886,0.0734265734265734,0.0582750582750583,0.0582750582750583,0.118881118881119,0.0582750582750583,0.0734265734265734,0.0582750582750583,0.118881118881119,0.0582750582750583
"1859",0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0931952662721894,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0931952662721894,0.0739644970414201,0.0739644970414201,0.0739644970414201
"11181",0.0674763832658569,0.0850202429149798,0.0674763832658569,0.0674763832658569,0.0850202429149798,0.0850202429149798,0.0674763832658569,0.102564102564103,0.0674763832658569,0.0674763832658569,0.0850202429149798,0.0850202429149798,0.0674763832658569
"6218",0.10079575596817,0.0835543766578249,0.0663129973474801,0.0663129973474801,0.0663129973474801,0.0835543766578249,0.0663129973474801,0.0835543766578249,0.0835543766578249,0.0663129973474801,0.0663129973474801,0.0663129973474801,0.10079575596817
"1925",0.0899408284023669,0.0591715976331361,0.0745562130177515,0.0591715976331361,0.0899408284023669,0.0591715976331361,0.0899408284023669,0.0745562130177515,0.0745562130177515,0.0899408284023669,0.0591715976331361,0.0745562130177515,0.105325443786982
"9879",0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0914368650217707,0.0725689404934688,0.0914368650217707,0.0725689404934688,0.0725689404934688,0.0914368650217707,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688
"10088",0.0712250712250712,0.0712250712250712,0.0897435897435898,0.0897435897435898,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0897435897435898,0.0897435897435898,0.0712250712250712
"8201",0.0452488687782805,0.0570135746606335,0.0687782805429864,0.0805429864253394,0.0452488687782805,0.127601809954751,0.0687782805429864,0.115837104072398,0.0687782805429864,0.0570135746606335,0.0923076923076923,0.0923076923076923,0.0805429864253394
"10916",0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.110304789550073,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0914368650217707,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688
"9910",0.0663129973474801,0.10079575596817,0.0835543766578249,0.0663129973474801,0.0663129973474801,0.0663129973474801,0.10079575596817,0.0835543766578249,0.0835543766578249,0.0663129973474801,0.0663129973474801,0.0835543766578249,0.0663129973474801
"11748",0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0914368650217707,0.0725689404934688,0.0725689404934688,0.0914368650217707,0.0914368650217707,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688
"4706",0.0865384615384616,0.0865384615384616,0.0686813186813187,0.0686813186813187,0.0686813186813187,0.0686813186813187,0.0865384615384616,0.0686813186813187,0.0686813186813187,0.0865384615384616,0.0865384615384616,0.0865384615384616,0.0686813186813187
"9051",0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0931952662721894,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0931952662721894,0.0739644970414201,0.0739644970414201,0.0739644970414201
"12241",0.0674763832658569,0.0674763832658569,0.0674763832658569,0.0850202429149798,0.0674763832658569,0.0674763832658569,0.120107962213225,0.0850202429149798,0.0850202429149798,0.0674763832658569,0.0674763832658569,0.0674763832658569,0.0850202429149798
"9554",0.0881118881118881,0.0699300699300699,0.0881118881118881,0.0699300699300699,0.0699300699300699,0.0699300699300699,0.0881118881118881,0.0881118881118881,0.0881118881118881,0.0699300699300699,0.0699300699300699,0.0699300699300699,0.0699300699300699
"11541",0.0712250712250712,0.0897435897435898,0.0712250712250712,0.0712250712250712,0.0897435897435898,0.0712250712250712,0.0897435897435898,0.0897435897435898,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0712250712250712
"5167",0.0754147812971342,0.0950226244343891,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342
"14312",0.0739644970414201,0.0931952662721894,0.0739644970414201,0.0739644970414201,0.0931952662721894,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201
"7564",0.0712669683257919,0.0565610859728507,0.100678733031674,0.0565610859728507,0.085972850678733,0.0565610859728507,0.0712669683257919,0.115384615384615,0.085972850678733,0.0712669683257919,0.100678733031674,0.0565610859728507,0.0712669683257919
"8648",0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0931952662721894,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0931952662721894,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201
"7942",0.0881118881118881,0.0699300699300699,0.0699300699300699,0.0881118881118881,0.0699300699300699,0.0881118881118881,0.0699300699300699,0.0881118881118881,0.0699300699300699,0.0881118881118881,0.0699300699300699,0.0699300699300699,0.0699300699300699
"1247",0.0885780885780886,0.0582750582750583,0.0582750582750583,0.0885780885780886,0.0734265734265734,0.0582750582750583,0.0734265734265734,0.0734265734265734,0.0734265734265734,0.0885780885780886,0.0734265734265734,0.134032634032634,0.0582750582750583
"11195",0.0699300699300699,0.0699300699300699,0.0881118881118881,0.0699300699300699,0.0881118881118881,0.0699300699300699,0.0699300699300699,0.0699300699300699,0.0699300699300699,0.0699300699300699,0.106293706293706,0.0881118881118881,0.0699300699300699
"10636",0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.112426035502959,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201
"4175",0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0931952662721894,0.0739644970414201,0.0739644970414201,0.0931952662721894,0.0739644970414201
"11437",0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0950226244343891
"6183",0.0663129973474801,0.0663129973474801,0.0663129973474801,0.0835543766578249,0.10079575596817,0.10079575596817,0.0663129973474801,0.0835543766578249,0.0663129973474801,0.0663129973474801,0.0663129973474801,0.10079575596817,0.0663129973474801
"4984",0.0674763832658569,0.0850202429149798,0.0674763832658569,0.0674763832658569,0.0674763832658569,0.0674763832658569,0.102564102564103,0.0674763832658569,0.0674763832658569,0.0674763832658569,0.0674763832658569,0.0674763832658569,0.137651821862348
"8290",0.0641025641025641,0.0641025641025641,0.0641025641025641,0.0641025641025641,0.0807692307692308,0.0807692307692308,0.0974358974358975,0.0641025641025641,0.0807692307692308,0.0974358974358975,0.0641025641025641,0.114102564102564,0.0641025641025641
"8188",0.0663129973474801,0.0663129973474801,0.0663129973474801,0.0663129973474801,0.10079575596817,0.0663129973474801,0.10079575596817,0.10079575596817,0.0835543766578249,0.0663129973474801,0.0663129973474801,0.0835543766578249,0.0663129973474801
"9287",0.0865384615384616,0.0686813186813187,0.0686813186813187,0.0686813186813187,0.0686813186813187,0.0865384615384616,0.0865384615384616,0.0865384615384616,0.0865384615384616,0.0865384615384616,0.0686813186813187,0.0686813186813187,0.0686813186813187
"2376",0.0835543766578249,0.0663129973474801,0.0663129973474801,0.0835543766578249,0.10079575596817,0.0663129973474801,0.0663129973474801,0.0663129973474801,0.0835543766578249,0.0663129973474801,0.0835543766578249,0.0663129973474801,0.10079575596817
"33",0.149321266968326,0.0839617898441428,0.0643539467068879,0.044746103569633,0.0512820512820513,0.0904977375565611,0.0839617898441428,0.0578179989944696,0.0512820512820513,0.0839617898441428,0.103569632981398,0.0643539467068879,0.0708898944193062
"11026",0.0725689404934688,0.110304789550073,0.0725689404934688,0.0725689404934688,0.0914368650217707,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688
"1324",0.0734265734265734,0.0582750582750583,0.0734265734265734,0.0582750582750583,0.0734265734265734,0.0582750582750583,0.103729603729604,0.0582750582750583,0.0582750582750583,0.0885780885780886,0.0734265734265734,0.0582750582750583,0.164335664335664
"10265",0.0591715976331361,0.0745562130177515,0.0591715976331361,0.0899408284023669,0.0899408284023669,0.0899408284023669,0.0745562130177515,0.0591715976331361,0.105325443786982,0.0745562130177515,0.0745562130177515,0.0899408284023669,0.0591715976331361
"10825",0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0950226244343891,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342
"9331",0.0692307692307692,0.0978021978021978,0.0692307692307692,0.0978021978021978,0.0549450549450549,0.0549450549450549,0.0835164835164835,0.0549450549450549,0.0835164835164835,0.0549450549450549,0.0835164835164835,0.112087912087912,0.0835164835164835
"5225",0.0865384615384616,0.0865384615384616,0.0686813186813187,0.0686813186813187,0.0686813186813187,0.0686813186813187,0.0865384615384616,0.0686813186813187,0.0865384615384616,0.104395604395604,0.0686813186813187,0.0686813186813187,0.0686813186813187
"4388",0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0897435897435898,0.0712250712250712,0.0712250712250712,0.0897435897435898,0.0712250712250712,0.0897435897435898,0.0712250712250712,0.0712250712250712,0.0897435897435898
"9902",0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0931952662721894,0.0931952662721894,0.0739644970414201,0.0739644970414201,0.0739644970414201
"3528",0.0686813186813187,0.104395604395604,0.0686813186813187,0.0865384615384616,0.0686813186813187,0.0686813186813187,0.0686813186813187,0.0686813186813187,0.104395604395604,0.0686813186813187,0.0686813186813187,0.0865384615384616,0.0686813186813187
"8638",0.0885780885780886,0.0885780885780886,0.0582750582750583,0.0885780885780886,0.0582750582750583,0.0734265734265734,0.0885780885780886,0.0582750582750583,0.0734265734265734,0.0734265734265734,0.0582750582750583,0.103729603729604,0.0885780885780886
"11464",0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0897435897435898,0.0712250712250712,0.0897435897435898,0.0897435897435898,0.0712250712250712,0.0712250712250712,0.0897435897435898,0.0712250712250712
"3624",0.0663129973474801,0.0663129973474801,0.0663129973474801,0.0663129973474801,0.0835543766578249,0.0663129973474801,0.0663129973474801,0.0835543766578249,0.10079575596817,0.0835543766578249,0.0663129973474801,0.0663129973474801,0.118037135278515
"3188",0.0651890482398957,0.0821382007822686,0.0651890482398957,0.116036505867014,0.0821382007822686,0.0821382007822686,0.0651890482398957,0.0651890482398957,0.0821382007822686,0.0990873533246415,0.0651890482398957,0.0651890482398957,0.0651890482398957
"4350",0.0914368650217707,0.0914368650217707,0.0914368650217707,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688
"13368",0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0950226244343891,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342
"9364",0.0745562130177515,0.120710059171598,0.0591715976331361,0.105325443786982,0.0745562130177515,0.105325443786982,0.0591715976331361,0.0591715976331361,0.0899408284023669,0.0745562130177515,0.0591715976331361,0.0591715976331361,0.0591715976331361
"13315",0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0914368650217707,0.0725689404934688,0.0914368650217707,0.0725689404934688,0.0725689404934688,0.0914368650217707,0.0725689404934688
"6642",0.0914368650217707,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0914368650217707,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0914368650217707
"6601",0.0739644970414201,0.0739644970414201,0.112426035502959,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201
"8710",0.0674763832658569,0.0850202429149798,0.0674763832658569,0.120107962213225,0.0674763832658569,0.0850202429149798,0.0674763832658569,0.0674763832658569,0.0850202429149798,0.0850202429149798,0.0674763832658569,0.0674763832658569,0.0674763832658569
"1274",0.0712250712250712,0.0897435897435898,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0897435897435898,0.0712250712250712,0.0712250712250712,0.108262108262108,0.0712250712250712,0.0712250712250712,0.0712250712250712
"5381",0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0931952662721894,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0931952662721894,0.0739644970414201,0.0739644970414201,0.0739644970414201
"988",0.0541711809317443,0.0541711809317443,0.0682556879739978,0.124593716143012,0.0682556879739978,0.0823401950162514,0.0682556879739978,0.0682556879739978,0.0823401950162514,0.0541711809317443,0.0541711809317443,0.0964247020585049,0.124593716143012
"472",0.0620347394540943,0.0942928039702233,0.110421836228288,0.0620347394540943,0.0620347394540943,0.0620347394540943,0.0620347394540943,0.0781637717121588,0.110421836228288,0.0620347394540943,0.0620347394540943,0.0781637717121588,0.0942928039702233
"6608",0.0914368650217707,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.110304789550073
"7337",0.0759240759240759,0.0759240759240759,0.0759240759240759,0.0889110889110889,0.101898101898102,0.0889110889110889,0.0889110889110889,0.0889110889110889,0.04995004995005,0.04995004995005,0.0629370629370629,0.0889110889110889,0.0629370629370629
"2721",0.0835543766578249,0.0663129973474801,0.0663129973474801,0.0835543766578249,0.10079575596817,0.0663129973474801,0.10079575596817,0.0663129973474801,0.0663129973474801,0.0835543766578249,0.0835543766578249,0.0663129973474801,0.0663129973474801
"14111",0.048951048951049,0.0590520590520591,0.0792540792540793,0.0792540792540793,0.0691530691530692,0.0994560994560995,0.0994560994560995,0.048951048951049,0.11965811965812,0.0590520590520591,0.0792540792540793,0.0994560994560995,0.0590520590520591
"12923",0.0865384615384616,0.0865384615384616,0.0686813186813187,0.0686813186813187,0.0865384615384616,0.0865384615384616,0.0865384615384616,0.0686813186813187,0.0686813186813187,0.0686813186813187,0.0686813186813187,0.0865384615384616,0.0686813186813187
"3450",0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0897435897435898,0.0897435897435898,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.108262108262108,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0712250712250712
"10097",0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0897435897435898,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0897435897435898,0.108262108262108,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0712250712250712
"1527",0.0712250712250712,0.0897435897435898,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0897435897435898,0.108262108262108,0.0712250712250712,0.0712250712250712,0.0712250712250712
"8226",0.0486854917234664,0.0993184031158715,0.0486854917234664,0.0866601752677702,0.0993184031158715,0.074001947419669,0.0613437195715677,0.0613437195715677,0.074001947419669,0.137293086660175,0.074001947419669,0.0613437195715677,0.074001947419669
"13260",0.0699300699300699,0.106293706293706,0.0881118881118881,0.0699300699300699,0.0699300699300699,0.0699300699300699,0.0881118881118881,0.0699300699300699,0.0881118881118881,0.0699300699300699,0.0699300699300699,0.0699300699300699,0.0699300699300699
"5045",0.0674763832658569,0.102564102564103,0.0674763832658569,0.0850202429149798,0.0674763832658569,0.0674763832658569,0.0850202429149798,0.0674763832658569,0.0674763832658569,0.102564102564103,0.0674763832658569,0.0850202429149798,0.0674763832658569
"8611",0.061050061050061,0.061050061050061,0.0769230769230769,0.0927960927960928,0.0769230769230769,0.0769230769230769,0.061050061050061,0.0769230769230769,0.0769230769230769,0.061050061050061,0.061050061050061,0.124542124542125,0.0927960927960928
"7326",0.074001947419669,0.0613437195715677,0.0486854917234664,0.0993184031158715,0.0613437195715677,0.200584225900682,0.074001947419669,0.0486854917234664,0.0866601752677702,0.0486854917234664,0.0486854917234664,0.0613437195715677,0.0866601752677702
"9972",0.0754147812971342,0.0950226244343891,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342
"12202",0.108669108669109,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.108669108669109,0.061050061050061,0.061050061050061,0.061050061050061,0.0769230769230769,0.061050061050061,0.0769230769230769,0.0769230769230769
"7436",0.0682556879739978,0.0964247020585049,0.110509209100758,0.0541711809317443,0.0541711809317443,0.0823401950162514,0.0823401950162514,0.0541711809317443,0.0682556879739978,0.0682556879739978,0.0823401950162514,0.110509209100758,0.0682556879739978
"14298",0.0754147812971342,0.0754147812971342,0.0950226244343891,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342
"10370",0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0950226244343891,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342
"2185",0.0686813186813187,0.104395604395604,0.0686813186813187,0.0686813186813187,0.0865384615384616,0.0865384615384616,0.0686813186813187,0.0865384615384616,0.0686813186813187,0.0686813186813187,0.0865384615384616,0.0686813186813187,0.0686813186813187
"12148",0.0663129973474801,0.0835543766578249,0.0663129973474801,0.0835543766578249,0.0835543766578249,0.0663129973474801,0.0835543766578249,0.0835543766578249,0.0663129973474801,0.0663129973474801,0.10079575596817,0.0835543766578249,0.0663129973474801
"11491",0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0914368650217707,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.110304789550073,0.0725689404934688,0.0725689404934688
"13096",0.0699300699300699,0.0699300699300699,0.0699300699300699,0.0881118881118881,0.0881118881118881,0.0699300699300699,0.106293706293706,0.0699300699300699,0.0699300699300699,0.0699300699300699,0.0699300699300699,0.0699300699300699,0.0881118881118881
"7583",0.0925155925155925,0.0654885654885655,0.051975051975052,0.106029106029106,0.106029106029106,0.0654885654885655,0.079002079002079,0.051975051975052,0.0654885654885655,0.0654885654885655,0.079002079002079,0.106029106029106,0.0654885654885655
"7948",0.0692307692307692,0.0692307692307692,0.0549450549450549,0.0835164835164835,0.0835164835164835,0.0835164835164835,0.0692307692307692,0.0692307692307692,0.0978021978021978,0.0692307692307692,0.0692307692307692,0.126373626373626,0.0549450549450549
"4148",0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0950226244343891,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342
"830",0.0682556879739978,0.0541711809317443,0.152762730227519,0.0541711809317443,0.0682556879739978,0.0682556879739978,0.0682556879739978,0.0682556879739978,0.0823401950162514,0.0541711809317443,0.124593716143012,0.0823401950162514,0.0541711809317443
"14006",0.0692307692307692,0.0835164835164835,0.0978021978021978,0.0549450549450549,0.0835164835164835,0.0549450549450549,0.0692307692307692,0.112087912087912,0.0978021978021978,0.0549450549450549,0.0692307692307692,0.0549450549450549,0.0978021978021978
"13196",0.0674763832658569,0.0674763832658569,0.0674763832658569,0.0850202429149798,0.102564102564103,0.0674763832658569,0.0674763832658569,0.0674763832658569,0.102564102564103,0.0674763832658569,0.0674763832658569,0.0674763832658569,0.102564102564103
"1481",0.0663129973474801,0.0663129973474801,0.118037135278515,0.0835543766578249,0.0663129973474801,0.0663129973474801,0.10079575596817,0.0835543766578249,0.0663129973474801,0.0663129973474801,0.0663129973474801,0.0663129973474801,0.0835543766578249
"9758",0.0686813186813187,0.0865384615384616,0.0865384615384616,0.104395604395604,0.0865384615384616,0.0686813186813187,0.0865384615384616,0.0686813186813187,0.0686813186813187,0.0686813186813187,0.0686813186813187,0.0686813186813187,0.0686813186813187
"11182",0.0630517023959647,0.0630517023959647,0.0630517023959647,0.0630517023959647,0.112232030264817,0.0630517023959647,0.0630517023959647,0.128625472887768,0.0794451450189155,0.0794451450189155,0.0630517023959647,0.0794451450189155,0.0794451450189155
"2950",0.0781637717121588,0.0781637717121588,0.0620347394540943,0.110421836228288,0.0942928039702233,0.0781637717121588,0.0781637717121588,0.0781637717121588,0.0781637717121588,0.0620347394540943,0.0620347394540943,0.0781637717121588,0.0620347394540943
"10735",0.0712250712250712,0.0897435897435898,0.0712250712250712,0.0897435897435898,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0897435897435898,0.0897435897435898,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0712250712250712
"694",0.117106773823192,0.0723306544202067,0.0723306544202067,0.0574052812858783,0.0723306544202067,0.0574052812858783,0.0723306544202067,0.0723306544202067,0.0574052812858783,0.0574052812858783,0.0574052812858783,0.102181400688863,0.13203214695752
"1866",0.0781637717121588,0.0620347394540943,0.0620347394540943,0.142679900744417,0.0620347394540943,0.0620347394540943,0.0781637717121588,0.0942928039702233,0.0942928039702233,0.0620347394540943,0.0620347394540943,0.0781637717121588,0.0620347394540943
"8255",0.0663129973474801,0.0663129973474801,0.0663129973474801,0.135278514588859,0.0663129973474801,0.0663129973474801,0.0835543766578249,0.0835543766578249,0.0663129973474801,0.0835543766578249,0.0835543766578249,0.0663129973474801,0.0663129973474801
"9231",0.0781637717121588,0.0942928039702233,0.0620347394540943,0.0620347394540943,0.0781637717121588,0.0942928039702233,0.110421836228288,0.0781637717121588,0.0620347394540943,0.0781637717121588,0.0620347394540943,0.0781637717121588,0.0620347394540943
"12759",0.114102564102564,0.0974358974358975,0.0974358974358975,0.0641025641025641,0.0641025641025641,0.0641025641025641,0.0641025641025641,0.0641025641025641,0.0641025641025641,0.0807692307692308,0.0641025641025641,0.0641025641025641,0.0974358974358975
"2377",0.0686813186813187,0.0686813186813187,0.0865384615384616,0.0686813186813187,0.0686813186813187,0.0686813186813187,0.104395604395604,0.0686813186813187,0.0865384615384616,0.0686813186813187,0.0686813186813187,0.0686813186813187,0.104395604395604
